# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,4.62,0.82,-12.588751961255431,0,3.0,0.5562586704034507,178.03,0.0,-0.07245694282840684
 0.07317451062085871,4.627838676442402,0.8182494638929307,-12.588751961255431,0.21952353186257612,3.0,0.5562586704034507,178.02469799866745,8.457052234015663,-0.5264802146832608
 0.10338488948538435,4.635654919402347,0.8165404935462912,-12.333261209188736,0.310154668456153,2.9999999999999996,0.5610676798133067,178.0087928319172,11.106326345609938,-1.1467431806889095
 0.1264988883336518,4.6434488283485,0.814872960505191,-12.076549594827824,0.37949666500095536,2.9999999999999987,0.5658753421322689,177.9822870113595,13.27439482363216,-1.9095164845354833
 0.1459290891668442,4.651220502749529,0.81324673631474,-11.818625437465563,0.4377872675005325,2.9999999999999987,0.5706802600978492,177.94518472257067,15.180552575398465,-2.794003502393504
 0.16299882372429692,4.658970042074095,0.8116616925200478,-11.559497434568057,0.4889964711728907,3.0000000000000018,0.5754810075127813,177.89749182443222,16.916479345583127,-3.7869309352297766
 0.17838753221234194,4.666697545790869,0.8101177006662245,-11.29917466527484,0.5351625966370258,3.0000000000000036,0.5802761301477671,177.8392158482056,18.531223919624903,-4.878901115334806
 0.1924992861165345,4.6744031133685136,0.8086146322983795,-11.037666593777608,0.5774978583496034,2.999999999999996,0.5850641458406551,177.77036599634312,20.054665636445176,-6.062802312315779
 0.20559766063344506,4.682086844275697,0.8071523589616227,-10.774983072460033,0.6167929819003352,3.000000000000002,0.5898435452583882,177.6909531410344,21.506564422483812,-7.332996917538279
 0.2178659486957668,4.689748837981082,0.8057307522010639,-10.511134344894122,0.6535978460873003,2.9999999999999933,0.5946127925912887,177.60098982248994,22.900755305662674,-8.684858715169733
 0.22943776337062974,4.697389193953336,0.8043496835618129,-10.24613104858261,0.6883132901118891,3.000000000000002,0.5993703258064056,177.50049024696062,24.247340303913088,-10.114487556211884
 0.24041409428697422,4.705008011661126,0.8030090245889794,-9.979984217565642,0.7212422828609225,2.999999999999995,0.604114557597083,177.3894702844944,25.553936362089033,-11.618522741608025
 0.2508734978416815,4.712605390573115,0.8017086468276731,-9.712705284743244,0.7526204935250445,3.000000000000008,0.6088438760912128,177.26794746643037,26.826433393189596,-13.194015241004518
 0.26087852522635646,4.720181430157972,0.8004484218230038,-9.444306084011224,0.7826355756790693,2.9999999999999947,0.6135566454408815,177.1359409826303,28.069478781114896,-14.838336928297208
 0.2704799586532025,4.727736229884359,0.7992282211200814,-9.174798852168081,0.8114398759596075,3.0000000000000115,0.6182512068669971,176.99347167844815,29.28680005704969,-16.549114145299338
 0.2797197056068413,4.735269889220945,0.7980479162640154,-8.904196230559128,0.8391591168205239,3.000000000000006,0.6229258793871021,176.8405620514387,30.48142722903528,-18.324177840739033
 0.28863283693822805,4.742782507636393,0.7969073787999159,-8.632511266498629,0.8658985108146843,3.000000000000006,0.6275789608264136,176.6772362478045,31.6558504252142,-20.161525348657637
 0.29724905948175867,4.7502741845993715,0.7958064802728925,-8.359757414430264,0.8917471784452761,2.9999999999999933,0.632208728685166,176.50352005858343,32.81213443815702,-22.059290554379224
 0.30559380395820357,4.757745019578546,0.7947450922280548,-8.085948536817087,0.9167814118746107,2.9999999999999933,0.6368134412425434,176.31944091557548,33.95200373048782,-24.01572024016525
 0.31368904435158235,4.76519511204258,0.7937230862105128,-7.811098904781895,0.9410671330547471,3.0000000000000067,0.6413913386950651,176.1250278870112,35.07690670419948,-26.029155073802606
 0.321553925615271,4.77262456146014,0.7927403337653762,-7.53522319845588,0.9646617768458132,3.000000000000014,0.6459406440999841,175.92031167296162,36.18806508810212,-28.09801414578245
 0.3292052518391168,4.780033467299893,0.7917967064377548,-7.258336507057047,0.9876157555173506,3.0,0.6504595647366839,175.70532460049,37.28651244985798,-30.220782260222872
 0.33665787103352907,4.787421929030505,0.7908920757727582,-6.980454328680543,1.0099736131005872,2.999999999999978,0.6549462931701933,175.4801006185473,38.37312462356307,-32.39599939243104
 0.34392498210747,4.7947900461206405,0.7900263133154963,-6.701592569786932,1.0317749463224102,3.000000000000015,0.6593990086317062,175.2446752926112,39.44864403347321,-34.62225187229223
 0.3510183824572603,4.802137918038965,0.789199290611079,-6.42176754440114,1.0530551473717809,2.9999999999999765,0.6638158782806626,174.99908579906975,40.513699353069626,-36.89816495790418
 0.35794866964120453,4.809465644254146,0.7884108792046157,-6.1409959730003925,1.0738460089236135,2.999999999999992,0.6681950585798329,174.74337091935092,41.56882154912245,-39.22239654081454
 0.3647254071430993,4.816773324234847,0.7876609506412164,-5.859294981098882,1.0941762214292976,2.999999999999967,0.672534696757094,174.4775710337986,42.61445710006283,-41.59363178094305
 0.3713572617489998,4.824061057449736,0.786949376465991,-5.576682097501882,1.114071785246999,2.9999999999999916,0.6768329321464306,174.20172811529602,43.65097897129221,-44.010578512410525
 0.3778521182657761,4.831328943367478,0.786276028224049,-5.29317525226652,1.133556354797328,3.000000000000017,0.6810878977994993,173.9158857226376,44.67869581176873,-46.47196329326086
 0.38421717599144684,4.838577081456738,0.7856407774605002,-5.0087927743169285,1.1526515279743401,2.9999999999999827,0.6852977218419748,173.62008899365074,45.697859709440074,-48.97652799774255
 0.39045903036701357,4.845805571186182,0.7850434957204545,-4.7235533887355245,1.1713770911010404,3.000000000000009,0.689460529285871,173.31438463806796,46.70867277839301,-51.52302686871883
