# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,3.35,4.67,6.419006875499299,0,3.0,-0.14366592059750158,178.21,0.0,0.0480494108850864
 0.11783743675097107,3.3706979160703363,4.6723285960912255,6.419006875499299,0.35351231025291313,2.9999999999999996,-0.14366592059750158,178.2156620194161,-3.5176729069465846,0.3492024205044782
 0.1664773176691379,3.3913182595543816,4.674586128947517,6.247907684196355,0.4994319530074136,2.9999999999999996,-0.14536732574492106,178.23264718356577,-4.6340288827923555,0.7607516462299092
 0.20368476489489584,3.411861402696934,4.67677266872485,6.0754872990972215,0.6110542946846875,3.000000000000002,-0.14708173508485073,178.26095281029478,-5.556042309153166,1.2670243443247036
 0.23495616050715348,3.4323277177427918,4.678888285579198,5.90174210200925,0.7048684815214604,2.999999999999999,-0.14880899793100266,178.30057442981652,-6.373998925003623,1.8542869502085324
 0.26242297495876404,3.4527175769367537,4.680933049666534,5.726668656221411,0.7872689248762922,3.000000000000003,-0.15054895334877813,178.35150578541794,-7.125564030834312,2.5137933522389657
 0.28717960380983026,3.473031352523619,4.682907031142831,5.550263712155539,0.8615388114294908,3.0,-0.15230143010033373,178.4137388344476,-7.83086280076657,3.239367309034462
 0.3098769110688548,3.493269416748184,4.684810300164064,5.372524213063275,0.9296307332065645,3.000000000000005,-0.15406624628723228,178.4872637495856,-8.502148217890502,4.026348917512514
 0.33093945993070667,3.5134321418552488,4.686642926886206,5.193447300793249,0.9928183797921201,2.9999999999999947,-0.15584320914317057,178.57206892039557,-9.147524807791287,4.8710566235888555
 0.3506624979050667,3.5335199000896114,4.688404981465232,5.013030321637781,1.0519874937152,2.9999999999999942,-0.1576321148694937,178.66814095515787,-9.772672120013468,5.770480572396448
 0.3692612483003213,3.5535330636960705,4.690096534057114,4.8312708321829865,1.1077837449009638,2.9999999999999942,-0.15943274840570662,178.77546468298453,-10.381744150167584,6.722093513133879
 0.38689838366576007,3.573472004919424,4.691717654817825,4.648166605277129,1.16069515099728,3.0,-0.16124488307007398,178.8940231562148,-10.977880751857255,7.723727106765363
 0.4037004398599709,3.5933370960044706,4.693268413903343,4.463715635991078,1.2111013195799125,3.0,-0.16306828061097975,179.02379765309144,-11.563517882621653,8.773487213009377
 0.4197681703077288,3.6131287091960087,4.694748881469638,4.277916147625285,1.2593045109231862,3.0,-0.16490269065317273,179.16476768071692,-12.140585630914956,9.86969369852034
 0.4351833698286247,3.632847216738837,4.6961591276726855,4.090766597824209,1.305550109485874,2.9999999999999964,-0.16674785081500282,179.31691097828974,-12.710639929036722,11.010836358542852
 0.45001353685794854,3.6524929908777533,4.697499222668457,3.9022656846270016,1.3500406105738454,3.0,-0.16860348637220715,179.48020352061948,-13.274953167151553,12.195541815000587
 0.4643151565766201,3.672066403857557,4.698769236612928,3.7124123526472252,1.3929454697298602,3.0000000000000115,-0.17046931003067103,179.65461952192078,-13.8345783545739,13.422548120931578
 0.4781360731636202,3.6915678279230453,4.699969239662073,3.5212057991923422,1.4344082194908607,3.000000000000008,-0.172345021743678,179.84013143988517,-14.390395653941335,14.690684916484681
 0.4915172423373256,3.7109976353190177,4.701099301971863,3.328645480470399,1.4745517270119768,3.0,-0.17423030859583208,-179.96329001996978,-14.94314685720072,15.998857674071624
 0.504494051339877,3.730356198290272,4.702159493698273,3.134731117807428,1.513482154019631,2.9999999999999956,-0.17612484462378547,-179.75567589967434,-15.493461400561133,17.34603501440263
 0.5170973301634243,3.7496438890816073,4.703149884997279,2.939462703834289,1.5512919904902729,3.0,-0.17802829059541214,-179.5370589839048,-16.04187630612266,18.73123836842174
 0.5293541379933491,3.768861079937821,4.704070546024851,2.7428405087187198,1.5880624139800472,3.0,-0.1799402938346037,-179.30747379480655,-16.588851692457848,20.15353345885617
 0.5412883831099826,3.7880081431037125,4.704921546936966,2.5448650864174467,1.6238651493299479,3.0,-0.18186048820119835,-179.0669565865423,-17.1347830000192,21.612023212248616
 0.5529213174496241,3.8070854508240797,4.705702957889596,2.3455372808542174,1.6587639523488724,3.0,-0.1837884937471377,-178.8155453395674,-17.680010721379183,23.105841809704962
 0.5642719354922443,3.8260933753437207,4.706414849038714,2.144858232166413,1.692815806476733,3.0,-0.18572391687707085,-178.55327975463223,-18.224828242563056,24.634149654056166
 0.57535729918266,3.8450322889074355,4.707057290540296,1.9428293829022423,1.72607189754798,3.00000000000001,-0.18766634990203668,-178.2802012465129,-18.7694882162747,26.196129082178047
 0.5861928049992213,3.863902563760021,4.707630352550313,1.7394524841609182,1.7585784149976644,3.0000000000000306,-0.18961537120778738,-177.99635293747156,-19.314207775665,27.790980688985776
 0.5967924052911876,3.8827045721462756,4.708134105224741,1.5347296017828822,1.7903772158735634,3.0000000000000107,-0.19157054501273793,-177.70177965044655,-19.859172853840075,29.417920157668547
 0.6071687931131591,3.9014386863109984,4.708568618719553,1.3286631224278695,1.821506379339478,3.0000000000000107,-0.19353142132697343,-177.3965279019748,-20.40454176731219,31.076175512715594
 0.6173335576608313,3.9201052784989883,4.708933963190723,1.1212557596599972,1.8520006729824945,2.999999999999989,-0.1954975358943958,-177.0806458948459,-20.950448225249126,32.76498472824613
 0.6272973158332492,3.9387047209550423,4.7092302087942235,0.9125105599398532,1.8818919474997484,3.000000000000022,-0.19746841016211247,-176.7541835104907,-21.49700385593394,34.48359363748506
